yearID,teamID,lgID,playerID,G_all,GS,G_batting,G_defense,G_p,G_c,G_1b,G_2b,G_3b,G_ss,G_lf,G_cf,G_rf,G_of,G_dh,G_ph,G_pr
2007,NYN,NL,vargaja01,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0
2007,NYN,NL,wrighda03,160,159,160,159,0,0,0,0,159,0,0,0,0,0,0,1,0
2007,OAK,AL,bartoda02,18,18,18,18,0,0,18,0,0,0,0,0,0,0,0,0,0
2007,OAK,AL,blantjo01,34,2,2,34,34,0,0,0,0,0,0,0,0,0,0,0,0
2007,OAK,AL,blevije01,6,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,
2007,OAK,AL,bowenro01,21,14,21,21,0,21,0,0,0,0,0,0,0,0,0,0,1
2007,OAK,AL,bradeda01,20,0,0,20,20,0,0,0,0,0,0,0,0,0,0,0,
2007,OAK,AL,brownan01,33,0,0,33,33,0,0,0,0,0,0,0,0,0,0,0,
2007,OAK,AL,bucktr01,82,75,82,80,0,0,0,0,0,0,18,5,65,80,0,2,1
2007,OAK,AL,crosbbo01,93,92,93,92,0,0,0,0,0,92,0,0,0,0,0,0,1
2007,OAK,AL,garcija01,46,0,6,46,46,0,0,0,0,0,0,0,0,0,0,0,0
2007,OAK,AL,gaudich01,34,2,2,34,34,0,0,0,0,0,0,0,0,0,0,0,0
2007,OAK,AL,hannaja01,41,40,41,41,0,0,0,0,41,0,0,0,0,0,0,0,0
2007,OAK,AL,harderi01,7,0,1,7,7,0,0,0,0,0,0,0,0,0,0,0,0
2007,OAK,AL,harenda01,34,1,1,34,34,0,0,0,0,0,0,0,0,0,0,0,0
2007,OAK,AL,kominsh01,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,
2007,OAK,AL,langery01,2,2,2,2,0,0,0,0,0,0,0,2,0,2,0,0,0
2007,OAK,AL,lugoru01,27,0,0,27,27,0,0,0,0,0,0,0,0,0,0,0,
2007,OAK,AL,marshja01,51,0,3,51,51,0,0,0,0,0,0,0,0,0,0,0,0
2007,OAK,AL,melilke01,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2007,OAK,AL,meyerda02,6,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,
2007,OAK,AL,murphdo01,42,30,42,34,0,0,0,2,1,31,0,0,0,0,0,5,4
2007,OAK,AL,putnada01,11,7,11,11,0,0,0,0,0,0,1,6,5,11,0,0,1
2007,OAK,AL,roberco01,3,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,
2007,OAK,AL,snellch02,6,6,6,6,0,0,0,0,0,0,1,5,0,6,0,0,0
2007,OAK,AL,streehu01,48,0,0,48,48,0,0,0,0,0,0,0,0,0,0,0,
2007,OAK,AL,suzukku01,68,63,68,66,0,66,0,0,0,0,0,0,0,0,2,2,1
2007,OAK,AL,swishni01,150,147,150,144,0,0,44,0,0,0,0,60,57,106,5,1,0
2007,PHI,NL,bisenjo01,2,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0
2007,PHI,NL,bournmi01,105,15,105,90,0,0,0,0,0,0,79,12,6,90,0,12,34
2007,PHI,NL,castrfa01,10,1,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0
2007,PHI,NL,durbijd01,18,10,18,18,18,0,0,0,0,0,0,0,0,0,0,0,0
2007,PHI,NL,garcian01,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2007,PHI,NL,hamelco01,30,27,29,28,28,0,0,0,0,0,0,0,0,0,0,2,0
2007,PHI,NL,happja01,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2007,PHI,NL,hernayo01,14,0,12,14,14,0,0,0,0,0,0,0,0,0,0,0,0
2007,PHI,NL,kendrky01,20,19,19,20,20,0,0,0,0,0,0,0,0,0,0,0,0
2007,PHI,NL,madsory01,38,0,36,38,38,0,0,0,0,0,0,0,0,0,0,0,0
2007,PHI,NL,myersbr01,51,3,51,51,51,0,0,0,0,0,0,0,0,0,0,0,0
2007,PHI,NL,rosarfr01,23,0,21,23,23,0,0,0,0,0,0,0,0,0,0,0,0
2007,PHI,NL,segovza01,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2007,PHI,NL,victosh01,131,101,131,117,0,0,0,0,0,0,0,4,114,117,0,19,2
2007,PHI,NL,zagurmi01,25,0,23,25,25,0,0,0,0,0,0,0,0,0,0,0,0
2007,PIT,NL,bautijo02,142,140,142,141,0,0,0,0,126,0,2,5,16,21,0,1,0
2007,PIT,NL,baylijo01,39,0,34,39,39,0,0,0,0,0,0,0,0,0,0,0,0
2007,PIT,NL,bullibr01,5,3,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0
2007,PIT,NL,cappsma01,76,0,72,76,76,0,0,0,0,0,0,0,0,0,0,0,0
2007,PIT,NL,castijo02,87,47,87,61,0,0,0,20,34,8,0,0,1,1,0,32,1
2007,PIT,NL,davidda01,2,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0
2007,PIT,NL,davisra01,24,12,24,12,0,0,0,0,0,0,0,12,0,12,0,9,3
2007,PIT,NL,doumiry01,83,64,83,67,0,28,3,0,0,0,0,0,38,38,1,18,0
2007,PIT,NL,duffych01,70,58,70,68,0,0,0,0,0,0,0,68,0,68,0,4,1
2007,PIT,NL,dukeza01,21,18,20,20,20,0,0,0,0,0,0,0,0,0,0,1,0
2007,PIT,NL,eldrebr01,19,10,19,11,0,0,4,0,0,0,0,0,8,8,1,7,0
2007,PIT,NL,gorzeto01,32,29,29,32,32,0,0,0,0,0,0,0,0,0,0,0,0
2007,PIT,NL,izturce01,45,26,45,39,0,0,0,0,11,30,0,0,0,0,0,9,1
2007,PIT,NL,kellydo01,25,3,25,10,0,0,0,3,0,5,1,0,1,2,0,19,0
2007,PIT,NL,maholpa01,29,27,27,29,29,0,0,0,0,0,0,0,0,0,0,0,0
2007,PIT,NL,mclouna01,137,66,137,101,0,0,0,0,0,0,24,66,18,101,0,50,3
2007,PIT,NL,morgany01,28,25,28,28,0,0,0,0,0,0,0,28,0,28,0,1,0
2007,PIT,NL,osorifr01,25,0,25,25,25,0,0,0,0,0,0,0,0,0,0,0,0
2007,PIT,NL,pauliro01,133,119,133,129,0,129,0,0,0,0,0,0,0,0,0,5,0
2007,PIT,NL,pearcst01,23,18,23,19,0,0,2,0,0,0,0,0,18,18,0,4,0
2007,PIT,NL,rogerbr01,3,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0
2007,PIT,NL,sanchro01,16,0,16,16,16,0,0,0,0,0,0,0,0,0,0,0,0
2007,PIT,NL,sharpjo01,6,0,5,6,6,0,0,0,0,0,0,0,0,0,0,0,0
2007,PIT,NL,snellia01,35,31,34,32,32,0,0,0,0,0,0,0,0,0,0,0,3
2007,PIT,NL,vanbejo01,11,8,10,11,11,0,0,0,0,0,0,0,0,0,0,0,0
2007,SDN,NL,bowenro01,30,22,30,26,0,26,0,0,0,0,0,0,0,0,0,3,3
2007,SDN,NL,casseja01,6,4,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0
2007,SDN,NL,germaju01,26,21,24,26,26,0,0,0,0,0,0,0,0,0,0,0,0
2007,SDN,NL,gonzaad01,161,161,161,161,0,0,161,0,0,0,0,0,0,0,0,0,0
2007,SDN,NL,hairssc01,31,18,31,27,0,0,0,0,0,0,25,2,0,27,0,7,1
2007,SDN,NL,hampsju01,39,0,37,39,39,0,0,0,0,0,0,0,0,0,0,0,0
2007,SDN,NL,headlch01,8,5,8,5,0,0,0,0,5,0,0,0,0,0,0,3,0
2007,SDN,NL,kouzmke01,145,128,145,136,0,0,0,0,136,0,0,0,0,0,0,12,0
2007,SDN,NL,ledezwi01,9,1,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0
2007,SDN,NL,maciadr01,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2007,SDN,NL,mcanupa01,20,6,20,9,0,0,0,0,0,0,4,0,5,9,0,11,0
2007,SDN,NL,meredcl01,80,0,78,80,80,0,0,0,0,0,0,0,0,0,0,0,0
2007,SDN,NL,mortoco01,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2007,SDN,NL,peavyja01,37,33,36,34,34,0,0,0,0,0,0,0,0,0,0,2,1
2007,SDN,NL,ringro01,15,0,15,15,15,0,0,0,0,0,0,0,0,0,0,0,0
2007,SDN,NL,stanscr01,11,0,11,4,0,0,0,4,0,0,0,0,0,0,0,7,2
2007,SDN,NL,staufti01,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0
2007,SDN,NL,thatcjo01,22,0,22,22,22,0,0,0,0,0,0,0,0,0,0,0,0
2007,SDN,NL,thompmi03,7,0,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0
2007,SEA,AL,baekch01,14,1,1,14,14,0,0,0,0,0,0,0,0,0,0,0,0
2007,SEA,AL,balenwl01,3,0,3,3,0,0,0,0,0,0,1,0,2,3,0,2,0
2007,SEA,AL,betanyu01,155,147,155,152,0,0,0,0,0,152,0,0,0,0,0,3,2
2007,SEA,AL,clemeje01,9,3,9,0,0,0,0,0,0,0,0,0,0,0,3,6,0
2007,SEA,AL,davisja02,16,0,5,16,16,0,0,0,0,0,0,0,0,0,0,0,0
2007,SEA,AL,feierry01,13,0,1,13,13,0,0,0,0,0,0,0,0,0,0,0,0
2007,SEA,AL,hernafe02,30,2,2,30,30,0,0,0,0,0,0,0,0,0,0,0,0
2007,SEA,AL,huberjo01,9,0,0,9,9,0,0,0,0,0,0,0,0,0,0,0,
2007,SEA,AL,johnsro07,6,0,6,4,0,4,0,0,0,0,0,0,0,0,0,0,2
2007,SEA,AL,jonesad01,41,16,41,38,0,0,0,0,0,0,26,7,6,38,0,4,7
2007,SEA,AL,lopezjo01,149,141,149,148,0,0,0,146,3,0,0,0,0,0,0,1,3
2007,SEA,AL,lowema01,4,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,
2007,SEA,AL,morrobr01,60,0,4,60,60,0,0,0,0,0,0,0,0,0,0,0,0
2007,SEA,AL,morsemi01,9,4,9,9,0,0,5,0,3,1,0,0,1,1,0,1,0
2007,SEA,AL,oflaher01,56,0,4,56,56,0,0,0,0,0,0,0,0,0,0,0,0
2007,SEA,AL,reedje03,13,1,13,4,0,0,0,0,0,0,3,0,1,4,0,11,0
2007,SEA,AL,rowlary01,26,0,0,26,26,0,0,0,0,0,0,0,0,0,0,0,
2007,SEA,AL,whitese02,15,0,0,15,15,0,0,0,0,0,0,0,0,0,0,0,
2007,SEA,AL,woodsja01,4,0,1,4,4,0,0,0,0,0,0,0,0,0,0,0,0
2007,SFN,NL,blacktr01,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0
2007,SFN,NL,cainma01,32,30,30,32,32,0,0,0,0,0,0,0,0,0,0,0,0
2007,SFN,NL,correke01,59,8,57,59,59,0,0,0,0,0,0,0,0,0,0,0,0
2007,SFN,NL,davisra01,51,33,51,50,0,0,0,0,0,0,7,46,1,50,0,4,4
2007,SFN,NL,frandke01,109,61,109,89,0,0,0,49,9,22,10,0,3,13,0,27,4
2007,SFN,NL,hennebr01,69,0,68,69,69,0,0,0,0,0,0,0,0,0,0,0,0
2007,SFN,NL,lewisfr02,58,37,58,53,0,0,0,0,0,0,24,5,27,53,0,7,9
2007,SFN,NL,linceti01,24,24,24,24,24,0,0,0,0,0,0,0,0,0,0,0,0
2007,SFN,NL,lindeto01,30,12,30,27,0,0,0,0,0,0,18,9,3,27,0,3,8
2007,SFN,NL,lowryno01,33,26,33,27,26,0,0,0,0,0,0,0,1,1,0,2,4
2007,SFN,NL,messera01,37,0,36,37,37,0,0,0,0,0,0,0,0,0,0,0,0
2007,SFN,NL,mischpa01,18,4,18,18,18,0,0,0,0,0,0,0,0,0,0,0,0
2007,SFN,NL,muntesc01,12,0,12,12,12,0,0,0,0,0,0,0,0,0,0,0,0
2007,SFN,NL,ortmeda01,62,37,62,53,0,0,22,0,0,0,22,1,13,34,0,9,6
2007,SFN,NL,sanchjo01,33,4,31,33,33,0,0,0,0,0,0,0,0,0,0,0,0
2007,SFN,NL,schiena01,39,24,39,30,0,0,0,0,0,0,0,0,30,30,0,11,0
2007,SFN,NL,threeer01,3,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0
2007,SFN,NL,velezeu01,14,1,14,6,0,0,0,4,0,0,2,0,0,2,0,8,5
2007,SFN,NL,wilsobr01,24,0,24,24,24,0,0,0,0,0,0,0,0,0,0,0,0
2007,SLN,NL,bardebr01,15,2,15,8,0,0,0,2,1,6,0,0,0,0,0,7,1
2007,SLN,NL,catetr01,14,0,14,14,14,0,0,0,0,0,0,0,0,0,0,0,0
2007,SLN,NL,cavazan01,17,0,15,17,17,0,0,0,0,0,0,0,0,0,0,0,0
2007,SLN,NL,dovede01,3,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0
2007,SLN,NL,duncach01,127,94,127,102,0,0,11,0,0,0,99,0,0,99,3,31,0
2007,SLN,NL,jimenke01,34,0,30,34,34,0,0,0,0,0,0,0,0,0,0,0,0
2007,SLN,NL,johnsty01,55,0,51,55,55,0,0,0,0,0,0,0,0,0,0,0,0
2007,SLN,NL,molinya01,111,101,111,108,0,107,1,0,0,0,0,0,0,0,0,5,0
2007,SLN,NL,pujolal01,158,153,158,154,0,0,154,0,0,0,0,0,0,0,0,4,0
2007,SLN,NL,reyesan01,27,18,25,22,22,0,0,0,0,0,0,0,0,0,0,1,4
2007,SLN,NL,ryanbr01,67,50,67,62,0,0,0,17,24,28,0,0,0,0,0,13,1
2007,SLN,NL,schumsk01,88,27,88,57,0,0,0,0,0,0,23,15,26,57,0,47,0
2007,SLN,NL,thompbr01,45,15,42,44,44,0,0,0,0,0,0,0,0,0,0,0,1
2007,SLN,NL,wainwad01,37,31,36,32,32,0,0,0,0,0,0,0,0,0,0,5,0
2007,TBA,AL,baldero01,35,35,35,20,0,0,0,0,0,0,0,20,0,20,15,0,0
2007,TBA,AL,cantujo01,25,14,25,8,0,0,7,1,0,0,0,0,0,0,7,10,0
2007,TBA,AL,crawfca02,143,139,143,139,0,0,0,0,0,0,139,0,0,139,3,2,1
2007,TBA,AL,dukesel01,52,46,52,40,0,0,0,0,0,0,3,38,1,40,9,3,0
2007,TBA,AL,gomesjo01,107,95,107,57,0,0,0,0,0,0,26,0,32,57,45,8,0
2007,TBA,AL,guzmajo03,16,8,16,13,0,0,2,0,8,3,0,0,0,0,2,3,3
2007,TBA,AL,hammeja01,24,0,1,24,24,0,0,0,0,0,0,0,0,0,0,0,0
2007,TBA,AL,harribr01,137,133,137,135,0,0,0,47,4,87,0,0,0,0,0,2,2
2007,TBA,AL,howeljp01,10,2,2,10,10,0,0,0,0,0,0,0,0,0,0,0,0
2007,TBA,AL,jacksed01,32,1,2,32,32,0,0,0,0,0,0,0,0,0,0,0,0
2007,TBA,AL,kazmisc01,34,1,1,34,34,0,0,0,0,0,0,0,0,0,0,0,0
2007,TBA,AL,lugoru01,11,0,0,11,11,0,0,0,0,0,0,0,0,0,0,0,
2007,TBA,AL,navardi01,119,110,119,112,0,112,0,0,0,0,0,0,0,0,0,8,0
2007,TBA,AL,orvelch01,10,0,1,10,10,0,0,0,0,0,0,0,0,0,0,0,0
2007,TBA,AL,ridgwje01,3,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,
2007,TBA,AL,riggash01,3,3,3,3,0,3,0,0,0,0,0,0,0,0,0,0,0
2007,TBA,AL,ruggiju01,7,3,7,4,0,0,0,0,0,0,1,3,1,4,0,1,2
2007,TBA,AL,ryuja01,17,0,0,17,17,0,0,0,0,0,0,0,0,0,0,0,
2007,TBA,AL,shielja02,31,3,3,31,31,0,0,0,0,0,0,0,0,0,0,0,0
2007,TBA,AL,sonnaan01,22,2,2,22,22,0,0,0,0,0,0,0,0,0,0,0,0
2007,TBA,AL,uptonbj01,129,126,129,125,0,0,0,48,0,0,0,79,0,79,3,2,1
2007,TBA,AL,wilsojo03,90,73,90,86,1,0,0,27,8,50,0,0,0,0,0,8,2
2007,TBA,AL,youngde03,162,159,162,160,0,0,0,0,0,0,0,29,133,160,4,0,0
2007,TBA,AL,zobribe01,31,26,31,30,0,0,0,0,0,30,0,0,0,0,0,1,2
2007,TEX,AL,blaloha01,58,56,58,39,0,0,0,0,39,0,0,0,0,0,17,2,0
2007,TEX,AL,bottsja01,48,46,48,28,0,0,0,0,0,0,28,0,0,28,18,2,0
2007,TEX,AL,cruzne02,96,79,96,94,0,0,0,0,0,0,16,0,82,94,0,5,2
2007,TEX,AL,diazvi01,37,24,37,26,0,0,0,0,0,0,3,0,24,26,4,11,1
2007,TEX,AL,feldmsc01,29,0,3,29,29,0,0,0,0,0,0,0,0,0,0,0,0
2007,TEX,AL,gabbaka01,8,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,
2007,TEX,AL,galarar01,3,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,
2007,TEX,AL,guzmafr01,8,1,8,4,0,0,0,0,0,0,1,3,0,4,0,1,5
2007,TEX,AL,kinslia01,130,129,130,130,0,0,0,130,0,0,0,0,0,0,0,1,0
2007,TEX,AL,koronjo01,2,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0
2007,TEX,AL,littlwe01,35,0,2,35,35,0,0,0,0,0,0,0,0,0,0,0,0
2007,TEX,AL,loeka01,28,1,1,28,28,0,0,0,0,0,0,0,0,0,0,0,0
2007,TEX,AL,maharke01,7,4,7,7,0,0,0,0,0,0,0,5,2,7,0,0,0
2007,TEX,AL,mccarbr01,23,1,1,23,23,0,0,0,0,0,0,0,0,0,0,0,0
2007,TEX,AL,mendolu01,6,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,
2007,TEX,AL,metcatr01,57,49,57,55,0,0,0,0,55,0,0,0,0,0,0,2,1
2007,TEX,AL,murphda07,43,25,43,43,0,0,0,0,0,0,31,10,14,43,0,0,3
2007,TEX,AL,murraaj01,14,0,0,14,14,0,0,0,0,0,0,0,0,0,0,0,
2007,TEX,AL,quirogu01,9,2,9,8,0,8,0,0,0,0,0,0,0,0,0,1,0
2007,TEX,AL,saltaja01,46,46,46,46,0,22,24,0,0,0,0,0,0,0,0,0,0
2007,TEX,AL,stewach01,17,11,17,17,0,17,0,0,0,0,0,0,0,0,0,1,2
2007,TEX,AL,teixema01,78,78,78,74,0,0,74,0,0,0,0,0,0,0,4,0,0
2007,TEX,AL,tejedro01,19,2,2,19,19,0,0,0,0,0,0,0,0,0,0,0,0
2007,TEX,AL,volqued01,6,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,
2007,TEX,AL,wilsocj01,66,0,4,66,66,0,0,0,0,0,0,0,0,0,0,0,0
2007,TEX,AL,woodmi01,21,0,0,21,21,0,0,0,0,0,0,0,0,0,0,0,
2007,TOR,AL,accarje01,64,0,3,64,64,0,0,0,0,0,0,0,0,0,0,0,0
2007,TOR,AL,adamsru01,27,16,27,18,0,0,0,2,16,0,0,0,0,0,0,4,7
2007,TOR,AL,banksjo01,3,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,
2007,TOR,AL,chacigu01,5,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,
2007,TOR,AL,hillaa01,160,158,160,160,0,0,0,160,0,0,0,0,0,0,0,1,0
2007,TOR,AL,janssca01,70,0,5,70,70,0,0,0,0,0,0,0,0,0,0,0,0
2007,TOR,AL,leagubr01,14,0,0,14,14,0,0,0,0,0,0,0,0,0,0,0,
2007,TOR,AL,lindad01,89,72,89,80,0,0,0,0,0,0,80,0,0,80,0,12,0
2007,TOR,AL,litscje01,20,1,1,20,20,0,0,0,0,0,0,0,0,0,0,0,0
2007,TOR,AL,lunahe01,22,11,22,18,0,0,2,0,15,0,0,0,1,1,0,3,5
2007,TOR,AL,marcush01,38,2,2,38,38,0,0,0,0,0,0,0,0,0,0,0,0
2007,TOR,AL,mcgowdu01,28,3,4,27,27,0,0,0,0,0,0,0,0,0,0,0,1
2007,TOR,AL,olmedra01,27,12,27,26,0,0,0,0,2,24,0,0,0,0,0,3,1
2007,TOR,AL,riosal01,161,157,161,161,0,0,0,0,0,0,0,22,147,161,0,2,0
2007,TOR,AL,roberry01,8,4,8,5,0,0,0,1,3,0,1,0,0,1,0,2,1
2007,TOR,AL,taubety01,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,
2007,TOR,AL,thigpcu01,47,27,47,34,0,22,14,0,0,0,0,0,0,0,1,5,10
2007,TOR,AL,vermija01,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,
2007,TOR,AL,wolfebr01,38,0,0,38,38,0,0,0,0,0,0,0,0,0,0,0,
2007,WAS,NL,albaljo01,14,0,14,14,14,0,0,0,0,0,0,0,0,0,0,0,0
2007,WAS,NL,bergmja01,22,21,22,21,21,0,0,0,0,0,0,0,0,0,0,0,1
2007,WAS,NL,castoko01,16,12,16,12,0,0,2,0,0,0,12,0,0,12,0,4,0
2007,WAS,NL,chicoma01,31,30,30,31,31,0,0,0,0,0,0,0,0,0,0,0,0
2007,WAS,NL,cordech01,76,0,71,76,76,0,0,0,0,0,0,0,0,0,0,0,0
2007,WAS,NL,detwiro01,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2007,WAS,NL,floreje02,79,42,79,55,0,55,0,0,0,0,0,0,0,0,0,27,0
2007,WAS,NL,hanrajo01,12,11,12,12,12,0,0,0,0,0,0,0,0,0,0,0,0
2007,WAS,NL,hillsh01,16,16,16,16,16,0,0,0,0,0,0,0,0,0,0,0,0
2007,WAS,NL,kearnau01,161,157,161,159,0,0,0,0,0,0,0,6,158,159,0,2,0
2007,WAS,NL,langery01,103,39,103,78,0,0,0,0,0,0,47,38,7,78,0,25,7
2007,WAS,NL,lannajo01,6,6,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0
2007,WAS,NL,lopezfe01,154,146,154,153,0,0,0,43,0,111,0,0,0,0,0,3,0
2007,WAS,NL,maxweju01,15,6,15,6,0,0,0,0,0,0,1,5,0,6,0,6,3
2007,WAS,NL,munozar01,13,0,13,13,13,0,0,0,0,0,0,0,0,0,0,0,0
2007,WAS,NL,penawi01,37,34,37,34,0,0,0,0,0,0,33,0,1,34,0,3,0
2007,WAS,NL,snellch02,24,10,24,20,0,0,0,0,0,0,20,0,0,20,0,5,0
2007,WAS,NL,speigle01,19,4,17,19,19,0,0,0,0,0,0,0,0,0,0,0,0
2007,WAS,NL,wagnery01,14,0,14,14,14,0,0,0,0,0,0,0,0,0,0,0,0
2007,WAS,NL,watsobr01,5,5,5,5,0,0,0,0,0,0,1,5,0,5,0,0,0
2007,WAS,NL,willije02,6,6,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0
2007,WAS,NL,wilsojo03,15,3,15,7,0,0,0,0,0,7,0,0,0,0,0,8,0
2007,WAS,NL,zimmery01,162,162,162,161,0,0,0,0,161,0,0,0,0,0,1,0,0
2008,ARI,NL,bonifem01,8,2,8,3,0,0,0,0,0,0,1,0,2,3,0,4,2
2008,ARI,NL,bucknbi02,10,0,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0
2008,ARI,NL,burkech01,86,39,86,56,0,0,9,18,4,2,18,0,9,26,0,30,7
2008,ARI,NL,dantoja01,18,1,18,2,0,0,2,0,0,0,0,0,0,0,0,17,0
2008,ARI,NL,drewst01,152,147,152,151,0,0,0,0,0,151,0,0,0,0,0,2,0
2008,ARI,NL,gonzaed01,17,6,17,17,17,0,0,0,0,0,0,0,0,0,0,0,0
2008,ARI,NL,harenda01,34,32,33,33,33,0,0,0,0,0,0,0,0,0,0,1,0
2008,ARI,NL,jacksco01,144,141,144,143,0,0,68,0,0,0,77,0,0,77,0,2,0
2008,ARI,NL,ledezwi01,3,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0
2008,ARI,NL,meddebr01,18,0,18,18,18,0,0,0,0,0,0,0,0,0,0,0,0
2008,ARI,NL,montemi01,70,45,70,53,0,53,0,0,0,0,0,0,0,0,0,24,0
2008,ARI,NL,owingmi01,36,17,35,22,22,0,0,0,0,0,0,0,0,0,0,14,0
2008,ARI,NL,pegueja01,7,0,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0
2008,ARI,NL,penato03,72,0,70,72,72,0,0,0,0,0,0,0,0,0,0,0,0
2008,ARI,NL,petityu01,19,8,19,19,19,0,0,0,0,0,0,0,0,0,0,0,0
2008,ARI,NL,reynoma01,152,149,152,151,0,0,1,0,150,0,0,0,0,0,0,2,0
2008,ARI,NL,roberco01,6,0,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0
2008,ARI,NL,romeral01,78,28,78,52,0,0,0,0,0,0,13,2,38,52,0,33,6
2008,ARI,NL,rosalle01,27,0,26,27,27,0,0,0,0,0,0,0,0,0,0,0,0
2008,ARI,NL,salazje01,90,24,90,47,0,0,0,0,0,0,27,4,18,47,0,48,3
2008,ARI,NL,scherma01,17,7,17,16,16,0,0,0,0,0,0,0,0,0,0,0,1
2008,ARI,NL,slatedo01,45,0,43,45,45,0,0,0,0,0,0,0,0,0,0,0,0
2008,ARI,NL,snydech02,115,106,115,112,0,112,0,0,0,0,0,0,0,0,0,5,0
2008,ARI,NL,tracych01,88,69,88,66,0,0,65,0,2,0,0,0,0,0,5,17,0
2008,ARI,NL,uptonju01,108,100,108,101,0,0,0,0,0,0,0,0,101,101,0,8,0
2008,ARI,NL,whitejo03,7,1,7,1,0,0,1,0,0,0,0,0,0,0,0,6,0
2008,ARI,NL,youngch04,160,157,160,159,0,0,0,0,0,0,0,159,0,159,0,2,0
2008,ATL,NL,acostma01,46,0,43,46,46,0,0,0,0,0,0,0,0,0,0,0,0
2008,ATL,NL,anderjo03,40,30,40,35,0,0,0,0,0,0,6,30,1,35,0,5,2
2008,ATL,NL,benneje01,72,4,68,72,72,0,0,0,0,0,0,0,0,0,0,0,0
2008,ATL,NL,blancgr01,144,113,144,137,0,0,0,0,0,0,77,69,5,137,0,9,6
2008,ATL,NL,boyerbl01,76,0,72,76,76,0,0,0,0,0,0,0,0,0,0,0,0
2008,ATL,NL,buenofr01,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2008,ATL,NL,desalma01,2,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0
2008,ATL,NL,escobyu01,136,126,136,127,0,0,0,0,0,127,0,0,0,0,0,8,1
2008,ATL,NL,francje02,155,151,155,152,0,0,0,0,0,0,0,0,152,152,0,4,0
2008,ATL,NL,gotayru01,88,9,88,12,0,0,0,3,10,0,0,0,0,0,0,76,2
2008,ATL,NL,infanom01,96,77,96,90,0,0,0,10,32,20,34,3,0,36,0,15,0
2008,ATL,NL,jamesch03,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0
2008,ATL,NL,johnske05,150,135,150,144,0,0,0,144,0,0,0,0,0,0,0,12,0
2008,ATL,NL,jonesbr02,41,30,41,34,0,0,0,0,0,0,29,0,7,34,0,9,1
2008,ATL,NL,jurrjja01,37,30,36,31,31,0,0,0,0,0,0,0,0,0,0,0,6
2008,ATL,NL,kotchca01,43,40,43,41,0,0,41,0,0,0,0,0,0,0,0,3,0
2008,ATL,NL,lillibr01,29,20,29,24,0,0,0,0,1,23,0,0,0,0,0,1,8
2008,ATL,NL,mccanbr01,145,132,145,138,0,138,0,0,0,0,0,0,0,0,0,13,0
2008,ATL,NL,mortoch02,16,13,14,16,16,0,0,0,0,0,0,0,0,0,0,0,0
2008,ATL,NL,parrja01,6,5,6,5,5,0,0,0,0,0,0,0,0,0,0,1,0
2008,ATL,NL,penabr01,14,0,14,0,0,0,0,0,0,0,0,0,0,0,0,14,0
