playerID,yearID,stint,teamID,lgID,POS,G,GS,InnOuts,PO,A,E,DP,PB,WP,SB,CS,ZR
paulxa01,2011,1,LAN,NL,RF,1,,,,,,,,,,,
paulxa01,2011,2,PIT,NL,RF,71,,,,,,,,,,,
peacobr01,2011,1,WAS,NL,P,3,,36,1,0,0,0,,,,,
pearcst01,2011,1,PIT,NL,1B,16,,249,81,9,1,9,,,,,
pearcst01,2011,1,PIT,NL,3B,10,,171,6,11,2,1,,,,,
pearcst01,2011,1,PIT,NL,OF,5,,96,4,0,1,0,,,,,
pearcst01,2011,1,PIT,NL,RF,5,,,,,,,,,,,
peavyja01,2011,1,CHA,AL,P,19,,336,9,6,1,0,,,,,
pedrodu01,2011,1,BOS,AL,2B,159,,4176,290,425,7,81,,,,,
pegueca01,2011,1,SEA,AL,LF,40,,,,,,,,,,,
pegueca01,2011,1,SEA,AL,OF,43,,1011,82,3,1,2,,,,,
pegueca01,2011,1,SEA,AL,RF,3,,,,,,,,,,,
pelfrmi01,2011,1,NYN,NL,P,34,,582,15,25,1,1,,,,,
penabr01,2011,1,KCA,AL,C,69,,1611,417,25,2,6,4,,48,27,
penara02,2011,1,NYA,AL,2B,7,,93,7,9,0,2,,,,,
penara02,2011,1,NYA,AL,3B,13,,177,5,17,3,3,,,,,
penara02,2011,1,NYA,AL,SS,4,,75,8,5,2,2,,,,,
penato03,2011,1,CHA,AL,P,17,,60,0,2,0,0,,,,,
penawi01,2011,1,ARI,NL,LF,1,,,,,,,,,,,
penawi01,2011,1,ARI,NL,OF,1,,24,0,0,0,0,,,,,
pencehu01,2011,1,HOU,NL,OF,100,,2580,203,9,5,3,,,,,
pencehu01,2011,2,PHI,NL,OF,53,,1449,81,2,1,0,,,,,
pencehu01,2011,1,HOU,NL,RF,100,,,,,,,,,,,
pencehu01,2011,2,PHI,NL,RF,53,,,,,,,,,,,
pendlla01,2011,1,NYA,AL,P,11,,42,0,1,0,0,,,,,
pendlla01,2011,2,HOU,NL,P,4,,15,0,0,0,0,,,,,
pennicl01,2011,1,OAK,AL,SS,147,,3816,216,374,22,90,,,,,
peraljh01,2011,1,DET,AL,1B,1,,6,1,0,0,0,,,,,
peraljh01,2011,1,DET,AL,SS,145,,3735,218,383,7,83,,,,,
perezch01,2011,1,CLE,AL,P,64,,180,2,11,1,1,,,,,
perezlu01,2011,1,TOR,AL,P,37,,195,2,6,2,1,,,,,
perezra01,2011,1,CLE,AL,P,71,,189,6,15,3,1,,,,,
perezsa02,2011,1,KCA,AL,C,39,,1017,290,21,3,2,2,,26,7,
perkigl01,2011,1,MIN,AL,P,65,,186,3,7,1,0,,,,,
perryry01,2011,1,DET,AL,P,36,,111,3,2,0,1,,,,,
pestavi01,2011,1,CLE,AL,P,67,,186,2,3,0,0,,,,,
peterbr01,2011,1,FLO,NL,CF,42,,,,,,,,,,,
peterbr01,2011,1,FLO,NL,LF,22,,,,,,,,,,,
peterbr01,2011,1,FLO,NL,OF,62,,1458,106,5,2,2,,,,,
peterbr01,2011,1,FLO,NL,P,1,,3,0,0,0,0,,,,,
peterbr01,2011,1,FLO,NL,RF,10,,,,,,,,,,,
phelpco01,2011,1,CLE,AL,2B,20,,459,28,42,5,10,,,,,
phillbr01,2011,1,CIN,NL,2B,148,,3972,306,409,6,94,,,,,
phillky01,2011,1,SDN,NL,C,24,,516,140,12,3,1,1,,21,8,
phillza01,2011,1,BAL,AL,P,10,,24,0,1,0,0,,,,,
piefe01,2011,1,BAL,AL,CF,6,,,,,,,,,,,
piefe01,2011,1,BAL,AL,LF,67,,,,,,,,,,,
piefe01,2011,1,BAL,AL,OF,73,,1206,100,1,0,0,,,,,
piefe01,2011,1,BAL,AL,RF,3,,,,,,,,,,,
pillbr01,2011,1,SFN,NL,1B,14,,333,105,10,0,5,,,,,
pinama01,2011,1,KCA,AL,C,4,,108,33,1,0,0,0,,1,1,
pinedmi01,2011,1,SEA,AL,P,28,,513,8,17,1,1,,,,,
plouftr01,2011,1,MIN,AL,1B,1,,3,0,0,0,0,,,,,
plouftr01,2011,1,MIN,AL,2B,17,,381,32,36,1,10,,,,,
plouftr01,2011,1,MIN,AL,LF,3,,,,,,,,,,,
plouftr01,2011,1,MIN,AL,OF,13,,273,19,1,0,1,,,,,
plouftr01,2011,1,MIN,AL,RF,11,,,,,,,,,,,
plouftr01,2011,1,MIN,AL,SS,45,,1191,73,111,11,33,,,,,
pomerdr01,2011,1,COL,NL,P,4,,54,0,1,0,0,,,,,
porceri01,2011,1,DET,AL,P,31,,546,15,21,2,4,,,,,
poseybu01,2011,1,SFN,NL,1B,2,,54,16,2,0,2,,,,,
poseybu01,2011,1,SFN,NL,C,41,,1083,333,24,2,4,3,,27,15,
powella01,2011,1,OAK,AL,1B,1,,24,8,2,0,1,,,,,
powella01,2011,1,OAK,AL,C,33,,819,237,15,2,2,1,,16,9,
pradoma01,2011,1,ATL,NL,1B,2,,39,13,0,0,1,,,,,
pradoma01,2011,1,ATL,NL,3B,41,,891,12,84,5,6,,,,,
pradoma01,2011,1,ATL,NL,LF,100,,,,,,,,,,,
pradoma01,2011,1,ATL,NL,OF,100,,2562,171,6,3,1,,,,,
preslal01,2011,1,PIT,NL,CF,5,,,,,,,,,,,
preslal01,2011,1,PIT,NL,LF,48,,,,,,,,,,,
preslal01,2011,1,PIT,NL,OF,51,,1314,77,2,1,1,,,,,
priceda01,2011,1,TBA,AL,P,34,,672,13,23,4,2,,,,,
pridija01,2011,1,NYN,NL,CF,43,,,,,,,,,,,
pridija01,2011,1,NYN,NL,LF,13,,,,,,,,,,,
pridija01,2011,1,NYN,NL,OF,75,,1392,120,2,2,0,,,,,
pridija01,2011,1,NYN,NL,RF,21,,,,,,,,,,,
pujolal01,2011,1,SLN,NL,1B,146,,3780,1254,165,11,134,,,,,
pujolal01,2011,1,SLN,NL,3B,7,,102,2,12,3,2,,,,,
purceda01,2011,1,TOR,AL,P,5,,6,0,0,0,0,,,,,
purceda01,2011,2,OAK,AL,P,9,,39,1,2,0,0,,,,,
purceda01,2011,3,DET,AL,P,19,,57,0,3,0,0,,,,,
putnaza01,2011,1,CLE,AL,P,8,,21,0,0,0,0,,,,,
quentca01,2011,1,CHA,AL,OF,102,,2565,177,2,1,0,,,,,
quentca01,2011,1,CHA,AL,RF,102,,,,,,,,,,,
quintom01,2011,1,TEX,AL,2B,5,,69,5,6,0,2,,,,,
quintom01,2011,1,TEX,AL,3B,3,,39,1,3,0,0,,,,,
quintom01,2011,1,TEX,AL,SS,3,,75,7,12,0,2,,,,,
raburry01,2011,1,DET,AL,1B,2,,18,6,0,0,2,,,,,
raburry01,2011,1,DET,AL,2B,56,,1203,69,122,10,23,,,,,
raburry01,2011,1,DET,AL,3B,4,,90,3,7,1,1,,,,,
raburry01,2011,1,DET,AL,CF,2,,,,,,,,,,,
raburry01,2011,1,DET,AL,LF,52,,,,,,,,,,,
raburry01,2011,1,DET,AL,OF,72,,1260,106,4,6,2,,,,,
raburry01,2011,1,DET,AL,RF,20,,,,,,,,,,,
ramiral03,2011,1,CHA,AL,SS,155,,4146,217,457,16,99,,,,,
ramirha01,2011,1,FLO,NL,SS,86,,2265,127,188,14,38,,,,,
ramirra02,2011,1,SFN,NL,P,66,,207,4,6,2,1,,,,,
ramirwi01,2011,1,ATL,NL,LF,5,,,,,,,,,,,
ramirwi01,2011,1,ATL,NL,OF,7,,162,7,0,1,0,,,,,
ramirwi01,2011,1,ATL,NL,RF,2,,,,,,,,,,,
ramosce01,2011,1,TBA,AL,P,59,,132,3,9,0,1,,,,,
ramoswi01,2011,1,WAS,NL,C,108,,2856,684,55,5,7,3,,48,23,
rapadcl01,2011,1,BAL,AL,P,32,,48,1,2,0,0,,,,,
rasmuco01,2011,1,SLN,NL,CF,92,,,,,,,,,,,
rasmuco01,2011,2,TOR,AL,CF,35,,,,,,,,,,,
rasmuco01,2011,1,SLN,NL,OF,92,,2349,223,4,3,0,,,,,
rasmuco01,2011,2,TOR,AL,OF,35,,930,79,0,3,1,,,,,
raych01,2011,1,SEA,AL,P,29,,99,2,4,0,1,,,,,
reckean01,2011,1,OAK,AL,C,5,,126,44,1,1,0,0,,5,0,
reddijo01,2011,1,BOS,AL,CF,3,,,,,,,,,,,
reddijo01,2011,1,BOS,AL,LF,21,,,,,,,,,,,
reddijo01,2011,1,BOS,AL,OF,80,,1806,145,5,5,1,,,,,
reddijo01,2011,1,BOS,AL,RF,56,,,,,,,,,,,
reedad01,2011,1,CHA,AL,P,6,,21,0,0,0,0,,,,,
reimono01,2011,1,BAL,AL,LF,73,,,,,,,,,,,
reimono01,2011,1,BAL,AL,OF,76,,1863,150,5,3,0,,,,,
reimono01,2011,1,BAL,AL,RF,8,,,,,,,,,,,
reinech01,2011,1,CIN,NL,P,2,,21,0,0,0,0,,,,,
repkoja01,2011,1,MIN,AL,CF,5,,,,,,,,,,,
repkoja01,2011,1,MIN,AL,LF,24,,,,,,,,,,,
repkoja01,2011,1,MIN,AL,OF,55,,987,78,2,1,0,,,,,
repkoja01,2011,1,MIN,AL,RF,27,,,,,,,,,,,
resopch01,2011,1,PIT,NL,P,76,,210,1,4,1,0,,,,,
reverbe01,2011,1,MIN,AL,CF,89,,,,,,,,,,,
reverbe01,2011,1,MIN,AL,LF,13,,,,,,,,,,,
reverbe01,2011,1,MIN,AL,OF,106,,2778,285,3,7,0,,,,,
reverbe01,2011,1,MIN,AL,RF,5,,,,,,,,,,,
reyesjo01,2011,1,NYN,NL,SS,124,,3261,175,361,18,75,,,,,
reyesjo03,2011,1,TOR,AL,P,20,,330,4,8,0,1,,,,,
reyesjo03,2011,2,BAL,AL,P,9,,42,0,9,0,0,,,,,
reynogr01,2011,1,COL,NL,P,13,,96,3,5,0,0,,,,,
reynoma01,2011,1,BAL,AL,1B,44,,1128,370,17,5,45,,,,,
reynoma01,2011,1,BAL,AL,3B,114,,2952,58,169,26,19,,,,,
reynoma02,2011,1,COL,NL,P,73,,153,0,7,0,0,,,,,
rhymewi01,2011,1,DET,AL,2B,24,,561,31,58,2,12,,,,,
richacl01,2011,1,SDN,NL,P,18,,300,5,21,3,1,,,,,
richaga01,2011,1,LAA,AL,P,7,,42,2,3,0,0,,,,,
riosal01,2011,1,CHA,AL,CF,143,,,,,,,,,,,
riosal01,2011,1,CHA,AL,OF,143,,3690,349,5,3,3,,,,,
riverre01,2011,1,MIN,AL,C,44,,897,231,16,3,1,1,,15,10,
rizzoan01,2011,1,SDN,NL,1B,45,,1026,316,26,2,28,,,,,
roberda08,2011,1,NYA,AL,P,70,,201,3,3,1,0,,,,,
roberry01,2011,1,ARI,NL,2B,28,,639,48,73,4,17,,,,,
roberry01,2011,1,ARI,NL,3B,107,,2706,74,197,10,15,,,,,
roberry01,2011,1,ARI,NL,LF,3,,,,,,,,,,,
roberry01,2011,1,ARI,NL,OF,3,,51,4,0,0,0,,,,,
roberry01,2011,1,ARI,NL,SS,1,,9,0,0,0,0,,,,,
robinsh01,2011,1,SLN,NL,CF,5,,,,,,,,,,,
robinsh01,2011,1,SLN,NL,LF,1,,,,,,,,,,,
robinsh01,2011,1,SLN,NL,OF,9,,57,2,0,0,0,,,,,
robinsh01,2011,1,SLN,NL,RF,3,,,,,,,,,,,
robintr01,2011,1,SEA,AL,CF,16,,,,,,,,,,,
robintr01,2011,1,SEA,AL,LF,30,,,,,,,,,,,
robintr01,2011,1,SEA,AL,OF,41,,1020,80,3,6,0,,,,,
rodrian01,2011,1,HOU,NL,P,43,,255,6,7,2,1,,,,,
rodrife02,2011,1,HOU,NL,P,47,,156,2,7,0,0,,,,,
rodrifr03,2011,1,NYN,NL,P,42,,129,5,2,0,0,,,,,
rodrifr03,2011,2,MIL,NL,P,31,,87,3,2,0,0,,,,,
rodrifr04,2011,1,LAA,AL,P,10,,42,1,1,0,0,,,,,
rodrihe03,2011,1,WAS,NL,P,59,,198,2,7,0,0,,,,,
rodrijo05,2011,1,PIT,NL,2B,1,,15,1,3,0,0,,,,,
rodrijo05,2011,1,PIT,NL,SS,4,,72,5,6,0,2,,,,,
rodrilu01,2011,1,SEA,AL,1B,1,,6,3,0,0,0,,,,,
rodrilu01,2011,1,SEA,AL,2B,7,,96,11,9,1,3,,,,,
rodrilu01,2011,1,SEA,AL,3B,11,,264,7,10,0,3,,,,,
rodrilu01,2011,1,SEA,AL,SS,23,,558,35,57,3,15,,,,,
rodrise01,2011,1,TBA,AL,1B,5,,87,24,1,0,1,,,,,
rodrise01,2011,1,TBA,AL,2B,48,,1059,66,112,2,25,,,,,
rodrise01,2011,1,TBA,AL,3B,30,,516,15,45,0,6,,,,,
rodrise01,2011,1,TBA,AL,LF,2,,,,,,,,,,,
rodrise01,2011,1,TBA,AL,OF,2,,9,1,0,0,0,,,,,
rodrise01,2011,1,TBA,AL,SS,60,,1293,55,105,9,22,,,,,
roenijo01,2011,1,COL,NL,P,19,,51,0,1,0,0,,,,,
rogeres01,2011,1,COL,NL,P,18,,249,9,12,0,1,,,,,
romerri01,2011,1,TOR,AL,P,32,,675,11,41,1,1,,,,,
rominan01,2011,1,LAA,AL,3B,3,,54,1,2,0,1,,,,,
rominan01,2011,1,LAA,AL,SS,7,,90,4,15,1,2,,,,,
rominau01,2011,1,NYA,AL,C,8,,153,46,3,1,0,0,,4,2,
romose01,2011,1,SFN,NL,P,65,,144,0,3,0,0,,,,,
rosalad01,2011,1,OAK,AL,1B,5,,114,36,2,0,2,,,,,
rosalad01,2011,1,OAK,AL,2B,3,,57,3,4,0,1,,,,,
rosalad01,2011,1,OAK,AL,3B,6,,129,4,6,2,1,,,,,
rosalad01,2011,1,OAK,AL,LF,2,,,,,,,,,,,
rosalad01,2011,1,OAK,AL,OF,2,,21,4,0,0,0,,,,,
rosalad01,2011,1,OAK,AL,SS,7,,156,9,12,2,3,,,,,
rosarsa02,2011,1,FLO,NL,P,4,,12,0,1,0,0,,,,,
rosarwi01,2011,1,COL,NL,C,14,,369,87,16,1,1,3,,3,5,
rossco01,2011,1,SFN,NL,CF,22,,,,,,,,,,,
rossco01,2011,1,SFN,NL,LF,83,,,,,,,,,,,
rossco01,2011,1,SFN,NL,OF,115,,2871,183,8,1,1,,,,,
rossco01,2011,1,SFN,NL,RF,35,,,,,,,,,,,
rossty01,2011,1,OAK,AL,P,9,,108,2,4,1,0,,,,,
rottivi01,2011,1,FLO,NL,LF,1,,,,,,,,,,,
rottivi01,2011,1,FLO,NL,OF,3,,54,1,1,0,0,,,,,
rottivi01,2011,1,FLO,NL,RF,2,,,,,,,,,,,
ruffich01,2011,1,DET,AL,P,2,,12,0,1,0,0,,,,,
ruffich01,2011,2,SEA,AL,P,13,,42,0,0,0,0,,,,,
ruggiju01,2011,1,TBA,AL,CF,4,,,,,,,,,,,
ruggiju01,2011,1,TBA,AL,LF,27,,,,,,,,,,,
ruggiju01,2011,1,TBA,AL,OF,36,,723,64,1,0,0,,,,,
ruggiju01,2011,1,TBA,AL,RF,6,,,,,,,,,,,
runzlda01,2011,1,SFN,NL,P,31,,81,0,6,1,0,,,,,
rupejo01,2011,1,BAL,AL,P,9,,93,1,0,0,0,,,,,
russead01,2011,1,TBA,AL,P,36,,99,1,4,0,0,,,,,
russeja02,2011,1,CHN,NL,P,64,,204,3,8,1,1,,,,,
ryanbr01,2011,1,SEA,AL,SS,123,,3183,186,371,15,79,,,,,
rzepcma01,2011,1,TOR,AL,P,43,,117,3,8,1,1,,,,,
rzepcma01,2011,2,SLN,NL,P,28,,69,1,5,1,0,,,,,
sabatcc01,2011,1,NYA,AL,P,33,,711,3,21,3,2,,,,,
salasfe01,2011,1,SLN,NL,P,68,,225,5,8,0,1,,,,,
salech01,2011,1,CHA,AL,P,58,,213,5,15,0,0,,,,,
saltaja01,2011,1,BOS,AL,C,101,,2568,678,56,6,3,26,,83,37,
samarje01,2011,1,CHN,NL,P,75,,264,2,12,1,1,,,,,
sanabal01,2011,1,FLO,NL,P,3,,33,0,1,0,0,,,,,
sanchan01,2011,1,FLO,NL,P,32,,588,18,26,1,1,,,,,
sanchan02,2011,1,HOU,NL,2B,19,,402,31,48,0,20,,,,,
sanchan02,2011,1,HOU,NL,3B,10,,219,4,16,0,2,,,,,
sanchan02,2011,1,HOU,NL,SS,46,,1101,58,129,7,22,,,,,
sanched01,2011,1,SLN,NL,P,26,,90,2,1,0,0,,,,,
sanchga01,2011,1,FLO,NL,1B,153,,4062,1262,101,5,109,,,,,
sanchhe01,2011,1,SFN,NL,C,11,,189,51,3,0,1,2,,10,4,
sanchjo01,2011,1,SFN,NL,P,19,,303,5,14,2,1,,,,,
sandopa01,2011,1,SFN,NL,1B,6,,156,54,6,0,3,,,,,
sandopa01,2011,1,SFN,NL,3B,106,,2715,71,214,10,16,,,,,
sandsje01,2011,1,LAN,NL,1B,6,,78,28,0,0,3,,,,,
sandsje01,2011,1,LAN,NL,CF,1,,,,,,,,,,,
sandsje01,2011,1,LAN,NL,LF,41,,,,,,,,,,,
sandsje01,2011,1,LAN,NL,OF,57,,1329,89,6,0,1,,,,,
sandsje01,2011,1,LAN,NL,RF,22,,,,,,,,,,,
santaca01,2011,1,CLE,AL,1B,66,,1695,622,43,4,43,,,,,
santaca01,2011,1,CLE,AL,C,95,,2358,580,43,7,4,4,,56,18,
santaer01,2011,1,LAA,AL,P,33,,687,11,20,5,3,,,,,
santihe01,2011,1,CHA,AL,P,2,,15,0,1,0,0,,,,,
santoom01,2011,1,DET,AL,C,10,,174,48,3,0,0,0,,5,1,
santose01,2011,1,CHA,AL,P,63,,189,5,4,0,3,,,,,
sappeda01,2011,1,CIN,NL,CF,4,,,,,,,,,,,
sappeda01,2011,1,CIN,NL,LF,31,,,,,,,,,,,
sappeda01,2011,1,CIN,NL,OF,33,,645,51,2,0,1,,,,,
satinjo01,2011,1,NYN,NL,1B,8,,132,48,5,0,6,,,,,
satinjo01,2011,1,NYN,NL,3B,1,,15,0,0,0,0,,,,,
saundjo01,2011,1,ARI,NL,P,33,,636,13,36,0,2,,,,,
saundmi01,2011,1,SEA,AL,CF,46,,,,,,,,,,,
saundmi01,2011,1,SEA,AL,LF,12,,,,,,,,,,,
saundmi01,2011,1,SEA,AL,OF,56,,1329,139,1,0,0,,,,,
saverjo01,2011,1,PHI,NL,P,4,,9,0,1,0,0,,,,,
schafjo02,2011,1,ATL,NL,CF,51,,,,,,,,,,,
schafjo02,2011,2,HOU,NL,CF,28,,,,,,,,,,,
schafjo02,2011,1,ATL,NL,OF,51,,1320,125,1,2,1,,,,,
schafjo02,2011,2,HOU,NL,OF,28,,696,66,0,0,0,,,,,
schaflo01,2011,1,MIL,NL,CF,1,,,,,,,,,,,
schaflo01,2011,1,MIL,NL,OF,2,,9,0,0,0,0,,,,,
schaflo01,2011,1,MIL,NL,RF,1,,,,,,,,,,,
scherma01,2011,1,DET,AL,P,33,,585,11,12,0,2,,,,,
schiena01,2011,1,SFN,NL,LF,8,,,,,,,,,,,
schiena01,2011,1,SFN,NL,OF,103,,2295,157,9,3,4,,,,,
schiena01,2011,1,SFN,NL,RF,96,,,,,,,,,,,
schleda01,2011,1,DET,AL,P,49,,147,3,6,1,0,,,,,
schumsk01,2011,1,SLN,NL,2B,95,,2217,139,251,7,47,,,,,
schumsk01,2011,1,SLN,NL,CF,5,,,,,,,,,,,
schumsk01,2011,1,SLN,NL,LF,6,,,,,,,,,,,
schumsk01,2011,1,SLN,NL,OF,40,,324,22,1,1,0,,,,,
schumsk01,2011,1,SLN,NL,P,1,,3,0,0,0,0,,,,,
schumsk01,2011,1,SLN,NL,RF,31,,,,,,,,,,,
schwich01,2011,1,NYN,NL,P,4,,63,1,2,1,0,,,,,
schwimi01,2011,1,PHI,NL,P,12,,42,0,1,0,0,,,,,
scribev01,2011,1,SDN,NL,P,10,,42,1,2,0,0,,,,,
seageky01,2011,1,SEA,AL,2B,3,,72,2,7,0,0,,,,,
seageky01,2011,1,SEA,AL,3B,42,,1008,31,85,4,2,,,,,
seageky01,2011,1,SEA,AL,SS,10,,222,14,20,2,6,,,,,
selleju01,2011,1,LAN,NL,2B,12,,273,30,19,0,4,,,,,
selleju01,2011,1,LAN,NL,3B,5,,108,4,11,0,0,,,,,
selleju01,2011,1,LAN,NL,SS,19,,456,25,48,1,16,,,,,
severat01,2011,1,WAS,NL,P,6,,15,0,0,0,0,,,,,
shawbr01,2011,1,ARI,NL,P,33,,84,5,7,1,0,,,,,
shielja02,2011,1,TBA,AL,P,33,,747,19,32,3,2,,,,,
shoppke01,2011,1,TBA,AL,C,86,,1878,485,37,3,7,1,,26,18,
shuckja01,2011,1,HOU,NL,CF,9,,,,,,,,,,,
shuckja01,2011,1,HOU,NL,LF,6,,,,,,,,,,,
shuckja01,2011,1,HOU,NL,OF,26,,468,44,1,1,0,,,,,
shuckja01,2011,1,HOU,NL,RF,16,,,,,,,,,,,
simonal01,2011,1,BAL,AL,P,23,,348,9,14,1,2,,,,,
sippto01,2011,1,CLE,AL,P,69,,186,5,9,1,2,,,,,
sizemgr01,2011,1,CLE,AL,CF,56,,,,,,,,,,,
sizemgr01,2011,1,CLE,AL,OF,56,,1437,123,1,2,0,,,,,
sizemsc01,2011,1,DET,AL,2B,17,,444,22,58,3,12,,,,,
sizemsc01,2011,2,OAK,AL,2B,1,,9,0,1,0,0,,,,,
sizemsc01,2011,2,OAK,AL,3B,91,,2346,54,129,13,10,,,,,
slamaan01,2011,1,MIN,AL,P,2,,6,0,0,1,0,,,,,
slatedo01,2011,1,WAS,NL,P,31,,48,2,3,0,1,,,,,
sloweke01,2011,1,MIN,AL,P,14,,177,4,5,0,0,,,,,
smithjo05,2011,1,CLE,AL,P,71,,201,1,24,1,1,,,,,
smithjo06,2011,1,CIN,NL,P,17,,60,0,0,0,0,,,,,
smithse01,2011,1,COL,NL,LF,25,,,,,,,,,,,
smithse01,2011,1,COL,NL,OF,129,,3162,216,5,5,0,,,,,
smithse01,2011,1,COL,NL,RF,107,,,,,,,,,,,
smoakju01,2011,1,SEA,AL,1B,108,,2781,884,59,7,87,,,,,
snidetr01,2011,1,TOR,AL,CF,6,,,,,,,,,,,
snidetr01,2011,1,TOR,AL,LF,44,,,,,,,,,,,
snidetr01,2011,1,TOR,AL,OF,48,,1281,91,4,3,1,,,,,
snidetr01,2011,1,TOR,AL,RF,3,,,,,,,,,,,
snydebr02,2011,1,CHN,NL,LF,1,,,,,,,,,,,
snydebr02,2011,1,CHN,NL,OF,1,,18,0,0,0,0,,,,,
snydebr03,2011,1,BAL,AL,1B,5,,120,42,2,1,3,,,,,
snydech02,2011,1,PIT,NL,C,33,,798,201,17,0,1,5,,17,6,
sogarer01,2011,1,OAK,AL,2B,3,,81,5,9,1,2,,,,,
sogarer01,2011,1,OAK,AL,3B,10,,210,5,13,0,0,,,,,
sogarer01,2011,1,OAK,AL,SS,14,,237,15,22,1,2,,,,,
sonnaan01,2011,1,TBA,AL,P,15,,108,5,4,0,2,,,,,
soriajo01,2011,1,KCA,AL,P,60,,180,1,11,0,1,,,,,
sosahe01,2011,1,HOU,NL,P,10,,159,1,12,0,1,,,,,
sotoge01,2011,1,CHN,NL,C,122,,3126,899,82,13,7,5,,85,36,
spande01,2011,1,MIN,AL,CF,67,,,,,,,,,,,
spande01,2011,1,MIN,AL,OF,67,,1755,206,1,1,0,,,,,
spearna01,2011,1,BOS,AL,2B,1,,3,0,0,0,0,,,,,
spearna01,2011,1,BOS,AL,LF,1,,,,,,,,,,,
spearna01,2011,1,BOS,AL,OF,1,,15,1,0,0,0,,,,,
spencjo01,2011,1,SDN,NL,P,40,,90,2,2,0,0,,,,,
stammcr01,2011,1,WAS,NL,P,7,,30,0,3,0,0,,,,,
stantmi03,2011,1,FLO,NL,CF,1,,,,,,,,,,,
stantmi03,2011,1,FLO,NL,OF,142,,3660,282,10,6,2,,,,,
stantmi03,2011,1,FLO,NL,RF,142,,,,,,,,,,,
staufti01,2011,1,SDN,NL,P,31,,558,21,43,1,1,,,,,
stettmi01,2011,1,MIL,NL,P,16,,21,0,0,0,0,,,,,
steveje01,2011,1,CHN,NL,P,4,,21,2,0,0,0,,,,,
stewach01,2011,1,SFN,NL,1B,3,,24,5,0,0,0,,,,,
stewach01,2011,1,SFN,NL,C,63,,1380,430,48,7,4,2,,34,22,
stewaia01,2011,1,COL,NL,3B,42,,852,25,54,6,3,,,,,
stewaza01,2011,1,TOR,AL,P,3,,51,1,0,0,0,,,,,
stewaza01,2011,2,CHA,AL,P,10,,153,4,9,2,0,,,,,
stinsjo01,2011,1,NYN,NL,P,14,,39,0,0,0,0,,,,,
storedr01,2011,1,WAS,NL,P,73,,225,6,10,0,1,,,,,
strasst01,2011,1,WAS,NL,P,5,,72,0,3,0,0,,,,,
streehu01,2011,1,COL,NL,P,62,,174,2,13,1,2,,,,,
stroppe01,2011,1,TEX,AL,P,11,,30,1,1,0,0,,,,,
stroppe01,2011,2,BAL,AL,P,12,,36,0,1,0,0,,,,,
stubbdr01,2011,1,CIN,NL,CF,157,,,,,,,,,,,
stubbdr01,2011,1,CIN,NL,OF,157,,3987,366,8,3,2,,,,,
stutemi01,2011,1,PHI,NL,P,57,,186,3,5,3,0,,,,,
surkaer01,2011,1,SFN,NL,P,6,,81,1,6,2,0,,,,,
suttodr01,2011,1,BOS,AL,1B,5,,36,13,1,0,0,,,,,
suttodr01,2011,1,BOS,AL,2B,7,,54,3,5,1,1,,,,,
suttodr01,2011,1,BOS,AL,3B,8,,138,2,13,0,1,,,,,
suttodr01,2011,1,BOS,AL,LF,3,,,,,,,,,,,
suttodr01,2011,1,BOS,AL,OF,3,,48,6,0,1,0,,,,,
suttodr01,2011,1,BOS,AL,SS,4,,96,6,6,1,2,,,,,
suzukku01,2011,1,OAK,AL,C,129,,3396,914,55,7,7,5,,98,38,
swarzan01,2011,1,MIN,AL,P,27,,306,3,7,0,1,,,,,
sweenry01,2011,1,OAK,AL,CF,34,,,,,,,,,,,
sweenry01,2011,1,OAK,AL,LF,41,,,,,,,,,,,
sweenry01,2011,1,OAK,AL,OF,92,,1854,150,3,0,0,,,,,
sweenry01,2011,1,OAK,AL,RF,23,,,,,,,,,,,
swishni01,2011,1,NYA,AL,1B,11,,132,29,2,0,4,,,,,
swishni01,2011,1,NYA,AL,OF,141,,3570,273,9,1,1,,,,,
swishni01,2011,1,NYA,AL,RF,141,,,,,,,,,,,
tabatjo01,2011,1,PIT,NL,CF,2,,,,,,,,,,,
tabatjo01,2011,1,PIT,NL,LF,76,,,,,,,,,,,
tabatjo01,2011,1,PIT,NL,OF,88,,2247,157,4,2,2,,,,,
tabatjo01,2011,1,PIT,NL,RF,15,,,,,,,,,,,
talbomi01,2011,1,CLE,AL,P,12,,192,5,7,0,0,,,,,
tatumcr01,2011,1,BAL,AL,1B,1,,6,1,0,0,1,,,,,
tatumcr01,2011,1,BAL,AL,C,30,,720,207,16,3,2,1,,20,8,
taylomi01,2011,1,OAK,AL,LF,3,,,,,,,,,,,
taylomi01,2011,1,OAK,AL,OF,11,,249,23,0,2,0,,,,,
taylomi01,2011,1,OAK,AL,RF,8,,,,,,,,,,,
tazawju01,2011,1,BOS,AL,P,3,,9,0,0,0,0,,,,,
teafoev01,2011,1,KCA,AL,P,26,,132,1,4,0,0,,,,,
teagata01,2011,1,TEX,AL,C,14,,255,63,5,0,0,1,,6,7,
teahema01,2011,1,CHA,AL,1B,11,,96,40,1,0,1,,,,,
teahema01,2011,2,TOR,AL,1B,7,,36,7,1,0,0,,,,,
teahema01,2011,1,CHA,AL,3B,28,,576,17,38,0,1,,,,,
teahema01,2011,2,TOR,AL,3B,4,,84,3,10,0,1,,,,,
teahema01,2011,1,CHA,AL,LF,3,,,,,,,,,,,
teahema01,2011,2,TOR,AL,LF,3,,,,,,,,,,,
